DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
480831.0,1915,1,100,95.5,13.0,0.0,,40.711870000000005,-74.008217,1.0,21.0,7.4414376848910555,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241764.0,2012,1,100,59.8,6.4,0.4,26.12,40.717754,-73.95316899999999,1.0,519.0,6.07970433595739,3.2627013044082305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59000.0,1960,1,100,80.5,6.1,0.6,42.05,40.873032,-73.87625899999999,7.0,425.0,5.221976133291314,3.738859386418957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127587.0,1990,1,100,30.5,4.9,0.2,2.21,,,,,4.550714000192032,0.7929925155296614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290000.0,1963,1,100,200.2,8.7,1.0,,,,,,8.035440815135955,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57033.0,2005,1,100,74.3,12.4,0.3,204.04,40.686415000000004,-73.97149300000001,2.0,181.0,4.486386649998124,5.318316053054725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105000.0,1850,1,100,146.8,43.0,,,40.674471999999994,-74.016295,6.0,53.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60879.0,1928,1,100,87.8,3.4,0.8,94.85,40.882536,-73.882801,7.0,421.0,5.65669086712235,4.552296696381023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399613.0,1950,1,100,97.7,17.7,,,40.7618,-73.972706,5.0,11202.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710600.0,1961,1,100,73.4,21.5,,,40.80709,-73.960847,9.0,20101.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56949.0,1911,1,100,73.8,4.5,0.0,35.27,40.784076,-73.97252399999999,7.0,169.0,5.5020742040620565,3.563032744247961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865759.0,1962,1,100,95.2,18.2,0.1,42.38,40.760374,-73.981533,5.0,131.0,6.15888394964983,3.746676552840153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940000.0,1935,1,25,86.5,21.6,0.0,0.0,40.728877000000004,-74.010687,2.0,37.0,2.5572273113676265,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246848.0,1969,1,100,61.9,4.4,0.5,,40.564817,-74.11099399999999,3.0,12806.0,5.716369590161673,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198347.0,1951,1,100,81.2,16.6,,15.6,40.764193,-73.970644,8.0,11401.0,,2.747270914255491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71250.0,1910,1,100,60.2,17.0,0.0,,40.746786,-73.984651,5.0,74.0,1.3862943611198906,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325216.0,2000,1,100,133.1,16.3,0.1,70.98,40.762164,-73.983575,5.0,131.0,4.447346100794524,4.2623981472183505,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111310.0,1916,1,100,102.9,6.4,0.0,20.2,40.762122999999995,-73.970389,5.0,11202.0,6.515749190558129,3.005682604407159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52070.0,1920,1,100,105.0,4.7,0.9,,40.826159999999994,-73.945801,9.0,231.0,5.497987561676604,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103429.0,2007,1,90,88.4,16.4,0.3,43.11,40.759865999999995,-73.978385,5.0,104.0,5.182906515036709,3.763754988759043,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129135.0,1913,1,100,75.2,16.7,0.2,25.1,40.719281,-74.00001400000001,2.0,45.0,4.8782461060505105,3.2228678461377385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55680.0,1927,1,100,92.2,6.0,0.7,148.82,40.881713,-73.881013,7.0,421.0,5.407171771460119,5.002737521969115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157652.0,2004,1,100,90.9,9.3,0.6,,40.821431,-73.915289,1.0,69.0,6.224756429474007,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51040.0,1929,1,100,70.9,3.4,0.5,,40.870119,-73.865262,12.0,338.0,5.1515559851526325,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68630.0,2005,1,100,70.4,6.0,0.5,44.91,40.854729999999996,-73.935446,12.0,271.0,5.163070217140011,3.8046604870996465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183913.0,1923,1,75,43.2,9.0,0.0,13.0,40.742795,-73.98445,5.0,68.0,5.31566600488265,2.5649493574615367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50742.0,1926,1,100,43.4,10.0,0.1,,40.8204,-73.954841,9.0,22301.0,3.254242968705492,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683289.0,1987,1,95,142.1,23.5,0.1,,40.705486,-74.007874,1.0,7.0,5.113793386198882,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71282.0,1936,1,100,121.8,3.5,1.2,,40.653307,-73.960573,14.0,50803.0,6.028037527338822,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57600.0,1941,1,100,22.9,4.3,0.1,123.95,40.849117,-73.90822,5.0,23301.0,3.1570004211501135,4.819878258481199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70961.0,1926,1,100,70.9,4.0,0.6,90.99,40.830324,-73.92226600000001,4.0,195.0,5.406274508053129,4.5107496103686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58272.0,1931,1,100,68.4,3.0,0.6,82.17,40.645669,-73.962347,14.0,512.0,5.344723739362192,4.408790271943096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53900.0,1935,1,100,92.8,1.1,0.1,,40.863287,-73.902893,7.0,265.0,5.856503561673865,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58300.0,1920,1,100,51.6,3.0,0.5,30.81,40.796707,-73.97258000000001,7.0,187.0,4.9670316566141235,3.4278393126085764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62500.0,1927,1,100,72.7,3.4,0.6,63.98,40.578106,-73.954789,13.0,61004.0,5.334167019441734,4.158570534521372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260540.0,1979,1,100,96.1,6.9,0.1,39.68,40.753118,-73.97208499999999,6.0,90.0,7.156800467819,3.6808472824166723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60648.0,1928,1,100,106.2,,,,40.746786,-73.98575500000001,5.0,74.0,5.556055562626746,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58089.0,1962,1,95,96.7,5.4,0.8,110.35,,,,,5.479805242593414,4.703657132702745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76770.0,1963,1,100,88.2,4.5,0.8,,40.611579,-73.956877,14.0,544.0,5.699439725222064,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96822.0,1935,1,100,60.8,12.7,0.2,,40.726865000000004,-73.995548,2.0,5502.0,4.472780997942346,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79440.0,1930,1,100,75.3,3.1,0.7,,40.834171000000005,-73.92571600000001,4.0,193.0,5.892748574168825,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56448.0,1931,1,100,15.4,,,,40.707384000000005,-73.930099,1.0,453.0,3.449987545831587,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68517.0,1948,1,100,46.8,2.5,0.1,,,,,,5.183467524869095,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71326.0,1990,1,100,62.8,3.9,0.5,60.11,40.691517,-73.923668,4.0,395.0,5.2235938203521,4.09617621705107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50800.0,1930,1,100,86.6,,,,40.861863,-73.891807,5.0,39902.0,2.341805806147327,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57585.0,1904,1,100,53.3,3.3,,20.81,40.733002,-73.992581,2.0,61.0,5.187385805840755,3.035433640405543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56250.0,1924,1,100,103.0,3.4,1.0,0.05,40.69112,-73.921018,4.0,397.0,5.610570092934022,-2.995732273553991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133175.0,1939,1,100,92.1,3.8,0.9,66.07,,,,,6.374002150572442,4.190714786041794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000.0,1940,1,100,104.2,6.6,0.9,,40.667286,-73.959905,9.0,213.0,7.229766311757508,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97260.0,1937,1,100,83.4,4.1,0.7,,,,,,5.9099833052400985,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362400.0,1974,2,100,55.0,10.1,0.2,,40.801703,-73.962692,7.0,193.0,6.060524083039477,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480.0,1940,1,100,77.2,3.6,0.7,,40.634009000000006,-73.991922,12.0,236.0,5.3389793482669266,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78635.0,2006,1,100,89.4,16.9,0.3,,40.773179,-73.954704,8.0,134.0,4.60816569496789,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363000.0,1961,1,100,66.9,6.4,0.5,38.18,,,,,6.861082870783706,3.6423118182976015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50890.0,1920,1,100,86.7,5.7,0.0,3.96,40.856378,-73.9095,5.0,251.0,5.7011122461003225,1.3762440252663892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155000.0,1957,1,100,100.3,,0.2,,40.761327,-73.970107,5.0,11203.0,5.064491966886966,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52422.0,1936,1,100,67.7,2.8,0.6,35.07,,,,,5.244916589820922,3.5573460641520867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217800.0,1960,2,90,94.9,4.3,0.3,,40.836194,-73.865208,9.0,21601.0,7.0696189938736955,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169000.0,1924,6,100,105.6,4.1,1.0,,,,,,6.677209397901166,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51110.0,1906,1,100,75.0,4.1,0.7,95.46,40.695759,-73.993826,2.0,502.0,5.154446996128335,4.55870731157775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142470.0,1963,1,100,106.5,5.1,0.0,39.63,40.855874,-73.935485,12.0,281.0,6.831521972982548,3.679586407202344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62994.0,1920,1,100,100.6,4.1,0.0,81.77,40.864213,-73.927537,12.0,287.0,6.107913359751229,4.4039104281738854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196650.0,1925,1,100,114.3,6.5,0.0,,40.793303,-73.968609,7.0,181.0,3.758871825933971,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93396.0,1910,1,100,95.5,10.3,0.2,70.32,40.735519000000004,-73.993981,2.0,63.0,5.9942107727760074,4.253056253376921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61792.0,1986,1,100,71.6,10.1,0.4,,40.635008,-73.98497900000001,12.0,232.0,4.8496837630384935,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277073.0,1956,1,100,95.6,9.0,0.0,48.55,40.771498,-73.950365,8.0,136.0,7.300000048919446,3.882594194737334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83750.0,1925,1,100,62.0,7.4,0.4,,,,,,5.0369526024136295,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53275.0,1960,1,100,75.5,3.1,0.7,70.71,40.620176,-73.956558,14.0,538.0,5.362230692291689,4.25858700561615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756693.0,1983,1,100,87.0,15.5,0.0,,40.76239,-73.974374,5.0,11202.0,4.341204640153626,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77967.0,1946,1,100,109.3,5.1,0.0,77.85,40.863219,-73.918056,12.0,299.0,6.25632569177406,4.354783898280007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181000.0,1955,1,100,82.3,5.9,0.7,23.41,40.766228000000005,-73.96736899999999,8.0,120.0,6.383844415667491,3.1531632815028194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95974.0,1949,1,100,16.0,4.7,,,40.816416,-73.95897,9.0,211.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56635.0,1959,1,75,10.2,3.1,,45.45,40.699333,-73.959009,1.0,537.0,,3.816612820623488,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70200.0,1925,1,100,129.3,4.2,0.1,165.14,40.869868,-73.898736,8.0,26702.0,6.394092300395986,5.106793598989283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371139.0,1962,1,100,56.6,5.3,0.4,15.68,40.656944,-73.983115,7.0,1502.0,5.831589179143857,2.7523860149222616,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73050.0,1938,1,100,97.1,5.8,0.1,133.18,40.844402,-73.911526,4.0,22702.0,6.022720936758536,4.891701596682476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163894.0,2015,1,50,9.6,2.8,0.0,,40.704522,-73.986572,2.0,21.0,0.6931471805599453,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81909.0,1920,1,100,66.0,3.1,0.6,42.1,40.851889,-73.935951,12.0,273.0,5.454466049037968,3.7400477406883357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51520.0,1927,1,100,99.5,8.5,0.0,,40.788653000000004,-73.979452,7.0,171.0,5.571012696691494,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58136.0,2008,1,100,74.0,7.9,0.5,8.23,,,,,4.978112102390695,2.1077860146889784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272637.0,1939,1,100,199.0,22.7,,,40.75801,-73.977595,5.0,104.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122883.0,1959,1,100,94.2,5.5,0.7,,40.860224,-73.907207,7.0,253.0,6.24105526843704,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75782.0,1929,1,100,69.9,7.2,0.0,38.06,40.724732,-73.987842,3.0,38.0,5.506956231659364,3.6391638618680036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
